VV20_RS03055 58761 59322 NZ_LBME01000002.1 M
VV20_RS03065 60459 61077 NZ_LBME01000002.1 M
VV20_RS03070 61123 61564 NZ_LBME01000002.1 M
VV20_RS03090 64535 65318 NZ_LBME01000002.1 M
VV20_RS03110 68666 69473 NZ_LBME01000002.1 M
VV20_RS03120 70645 70909 NZ_LBME01000002.1 M
VV20_RS03150 77879 78389 NZ_LBME01000002.1 M
VV20_RS03155 78391 78841 NZ_LBME01000002.1 M
VV20_RS03160 79066 79579 NZ_LBME01000002.1 M
VV20_RS03165 79590 80106 NZ_LBME01000002.1 M
VV20_RS03170 82229 83051 NZ_LBME01000002.1 M
VV20_RS03195 89574 90015 NZ_LBME01000002.1 M
VV20_RS03200 91150 91867 NZ_LBME01000002.1 M
VV20_RS03205 91933 92746 NZ_LBME01000002.1 M
VV20_RS03210 93116 93347 NZ_LBME01000002.1 M
VV20_RS03215 93872 94121 NZ_LBME01000002.1 M
VV20_RS03235 98794 100516 NZ_LBME01000002.1 M
VV20_RS03240 100961 101723 NZ_LBME01000002.1 M
VV20_RS03245 102207 102705 NZ_LBME01000002.1 M
VV20_RS03250 104692 104887 NZ_LBME01000002.1 M
VV20_RS03255 104943 105147 NZ_LBME01000002.1 M
VV20_RS03270 110379 110661 NZ_LBME01000002.1 M
VV20_RS03295 118316 118898 NZ_LBME01000002.1 M
VV20_RS03300 122567 122882 NZ_LBME01000002.1 M
VV20_RS03305 124063 124291 NZ_LBME01000002.1 M
VV20_RS03315 124549 125380 NZ_LBME01000002.1 M
VV20_RS03320 127253 129077 NZ_LBME01000002.1 M
VV20_RS03330 129484 129775 NZ_LBME01000002.1 M
VV20_RS03340 131888 134534 NZ_LBME01000002.1 M
VV20_RS03345 134530 134971 NZ_LBME01000002.1 M
VV20_RS03355 135496 135760 NZ_LBME01000002.1 M
VV20_RS03360 135775 136477 NZ_LBME01000002.1 M
VV20_RS03365 136487 137375 NZ_LBME01000002.1 M
VV20_RS03370 137377 138259 NZ_LBME01000002.1 M
VV20_RS03375 138255 139512 NZ_LBME01000002.1 M
VV20_RS03380 139508 140699 NZ_LBME01000002.1 M
