VV20_RS00050 8850 9633 NZ_LBME01000001.1 E
VV20_RS00055 9669 12372 NZ_LBME01000001.1 E
VV20_RS00060 12402 13599 NZ_LBME01000001.1 E
VV20_RS26885 22751 23114 NZ_LBME01000001.1 E
VV20_RS00120 25326 25713 NZ_LBME01000001.1 E
VV20_RS00125 25956 26280 NZ_LBME01000001.1 E
VV20_RS00135 29335 30130 NZ_LBME01000001.1 E
VV20_RS00140 30414 30621 NZ_LBME01000001.1 E
VV20_RS00145 30750 30963 NZ_LBME01000001.1 E
VV20_RS00155 32132 33014 NZ_LBME01000001.1 E
VV20_RS00180 37402 38068 NZ_LBME01000001.1 E
VV20_RS00185 38396 40406 NZ_LBME01000001.1 E
VV20_RS00200 42805 43699 NZ_LBME01000001.1 E
VV20_RS00210 44799 45687 NZ_LBME01000001.1 E
VV20_RS00285 55961 56423 NZ_LBME01000001.1 E
VV20_RS00295 57454 57811 NZ_LBME01000001.1 E
VV20_RS00300 57853 58888 NZ_LBME01000001.1 E
VV20_RS00305 58970 60176 NZ_LBME01000001.1 E
VV20_RS00310 60172 60583 NZ_LBME01000001.1 E
VV20_RS00320 61546 64138 NZ_LBME01000001.1 E
VV20_RS00325 64243 65395 NZ_LBME01000001.1 E
VV20_RS00330 65394 66207 NZ_LBME01000001.1 E
VV20_RS00335 66224 66602 NZ_LBME01000001.1 E
VV20_RS00345 67142 69629 NZ_LBME01000001.1 E
VV20_RS00350 69704 70103 NZ_LBME01000001.1 E
VV20_RS00355 70136 70826 NZ_LBME01000001.1 E
VV20_RS00370 75216 75846 NZ_LBME01000001.1 E
VV20_RS00380 77845 78466 NZ_LBME01000001.1 E
VV20_RS00420 85779 86124 NZ_LBME01000001.1 E
VV20_RS00425 86395 86809 NZ_LBME01000001.1 E
VV20_RS00430 86859 87648 NZ_LBME01000001.1 E
VV20_RS00510 103912 105337 NZ_LBME01000001.1 E
VV20_RS00515 105501 105834 NZ_LBME01000001.1 E
VV20_RS00525 108808 109369 NZ_LBME01000001.1 E
VV20_RS00540 111882 113082 NZ_LBME01000001.1 E
VV20_RS00545 113078 113957 NZ_LBME01000001.1 E
VV20_RS00550 114106 114313 NZ_LBME01000001.1 E
VV20_RS00580 119812 121639 NZ_LBME01000001.1 E
VV20_RS00615 125997 126807 NZ_LBME01000001.1 E
VV20_RS00620 126816 128022 NZ_LBME01000001.1 E
VV20_RS00625 128301 129603 NZ_LBME01000001.1 E
VV20_RS00655 132942 133494 NZ_LBME01000001.1 E
VV20_RS00660 133512 134067 NZ_LBME01000001.1 E
VV20_RS00665 134227 135907 NZ_LBME01000001.1 E
VV20_RS00670 135934 140461 NZ_LBME01000001.1 E
VV20_RS00735 151389 153453 NZ_LBME01000001.1 E
VV20_RS00745 154675 154909 NZ_LBME01000001.1 E
VV20_RS00750 154908 155199 NZ_LBME01000001.1 E
VV20_RS00755 155195 155954 NZ_LBME01000001.1 E
VV20_RS00770 160494 161952 NZ_LBME01000001.1 E
VV20_RS00785 164125 167074 NZ_LBME01000001.1 E
VV20_RS00805 170937 171177 NZ_LBME01000001.1 E
VV20_RS00810 171173 172553 NZ_LBME01000001.1 E
VV20_RS00815 172556 173384 NZ_LBME01000001.1 E
VV20_RS00820 173784 175458 NZ_LBME01000001.1 E
VV20_RS00840 178749 179622 NZ_LBME01000001.1 E
VV20_RS00900 193063 194065 NZ_LBME01000001.1 E
VV20_RS00905 194291 194804 NZ_LBME01000001.1 E
VV20_RS00910 194894 195857 NZ_LBME01000001.1 E
VV20_RS00915 195983 198572 NZ_LBME01000001.1 E
VV20_RS00920 198771 199365 NZ_LBME01000001.1 E
VV20_RS00935 201676 203104 NZ_LBME01000001.1 E
VV20_RS00940 203136 204390 NZ_LBME01000001.1 E
VV20_RS00945 204458 205439 NZ_LBME01000001.1 E
VV20_RS00950 205581 206511 NZ_LBME01000001.1 E
VV20_RS00955 206567 206936 NZ_LBME01000001.1 E
VV20_RS00960 207085 208594 NZ_LBME01000001.1 E
VV20_RS00965 208888 209272 NZ_LBME01000001.1 E
VV20_RS00970 209283 212139 NZ_LBME01000001.1 E
VV20_RS00975 212297 213674 NZ_LBME01000001.1 E
VV20_RS00980 213700 214822 NZ_LBME01000001.1 E
VV20_RS00985 215177 215390 NZ_LBME01000001.1 E
VV20_RS00990 215480 215969 NZ_LBME01000001.1 E
VV20_RS01005 218613 220107 NZ_LBME01000001.1 E
VV20_RS01010 220158 220587 NZ_LBME01000001.1 E
VV20_RS01015 220592 220970 NZ_LBME01000001.1 E
VV20_RS01020 221107 223954 NZ_LBME01000001.1 E
VV20_RS01025 224124 225075 NZ_LBME01000001.1 E
VV20_RS01035 225801 226809 NZ_LBME01000001.1 E
VV20_RS01110 237939 238914 NZ_LBME01000001.1 E
VV20_RS01115 238929 239454 NZ_LBME01000001.1 E
VV20_RS01120 239461 240034 NZ_LBME01000001.1 E
VV20_RS01125 240020 240545 NZ_LBME01000001.1 E
VV20_RS01130 240545 241271 NZ_LBME01000001.1 E
VV20_RS01135 241445 242939 NZ_LBME01000001.1 E
VV20_RS01140 243018 243327 NZ_LBME01000001.1 E
VV20_RS01145 243338 243803 NZ_LBME01000001.1 E
VV20_RS01150 243805 244660 NZ_LBME01000001.1 E
VV20_RS01155 244680 244953 NZ_LBME01000001.1 E
VV20_RS01190 250402 250924 NZ_LBME01000001.1 E
VV20_RS01235 262355 262643 NZ_LBME01000001.1 E
VV20_RS01240 262658 264110 NZ_LBME01000001.1 E
VV20_RS01245 264121 265567 NZ_LBME01000001.1 E
VV20_RS01250 265732 266107 NZ_LBME01000001.1 E
VV20_RS01255 266167 267211 NZ_LBME01000001.1 E
VV20_RS01280 271865 272582 NZ_LBME01000001.1 E
VV20_RS01285 272890 274516 NZ_LBME01000001.1 E
VV20_RS01290 274652 276245 NZ_LBME01000001.1 E
VV20_RS01295 276476 277856 NZ_LBME01000001.1 E
VV20_RS01300 277929 279525 NZ_LBME01000001.1 E
VV20_RS01305 279601 280612 NZ_LBME01000001.1 E
VV20_RS01310 280622 281549 NZ_LBME01000001.1 E
VV20_RS01315 281559 282528 NZ_LBME01000001.1 E
VV20_RS01320 282527 283496 NZ_LBME01000001.1 E
VV20_RS01330 285038 286589 NZ_LBME01000001.1 E
VV20_RS01335 286689 287499 NZ_LBME01000001.1 E
VV20_RS01340 287563 288970 NZ_LBME01000001.1 E
VV20_RS01345 289002 289344 NZ_LBME01000001.1 E
VV20_RS01350 289396 290476 NZ_LBME01000001.1 E
VV20_RS01370 293339 294053 NZ_LBME01000001.1 E
VV20_RS01375 294068 294980 NZ_LBME01000001.1 E
VV20_RS01380 294976 295630 NZ_LBME01000001.1 E
VV20_RS01385 295626 296784 NZ_LBME01000001.1 E
VV20_RS01405 301432 302596 NZ_LBME01000001.1 E
VV20_RS01420 304297 306580 NZ_LBME01000001.1 E
VV20_RS01425 306682 309238 NZ_LBME01000001.1 E
VV20_RS01535 328195 329014 NZ_LBME01000001.1 E
VV20_RS01580 337128 337776 NZ_LBME01000001.1 E
VV20_RS01585 337975 338899 NZ_LBME01000001.1 E
VV20_RS01610 342224 343259 NZ_LBME01000001.1 E
VV20_RS01615 343258 344356 NZ_LBME01000001.1 E
VV20_RS01690 356672 358223 NZ_LBME01000001.1 E
VV20_RS01695 358408 371449 NZ_LBME01000001.1 E
